entry_time,exit_time,instrument,underlier,expiry,strike,option_type,entry_price,exit_price,quantity,gross_pnl,net_pnl,transaction_costs,holding_period_seconds
2022-11-03T14:21:47,2022-11-03T14:21:57,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,7.6,8.25,1,0.65,-39.35,40.0,10.0
2022-11-03T14:21:47,2022-11-03T14:21:57,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,40.65,38.6,1,-2.05,-42.05,40.0,10.0
2022-11-03T14:21:57,2022-11-03T14:23:35,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.7,1.65,1,-0.05,-40.05,40.0,98.0
2022-11-03T14:21:57,2022-11-03T14:23:35,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,82.0,83.4,1,1.4,-38.6,40.0,98.0
2022-11-03T14:23:35,2022-11-03T14:23:37,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,7.7,7.7,1,0.0,-40.0,40.0,2.0
2022-11-03T14:23:35,2022-11-03T14:23:37,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,39.3,38.85,1,-0.45,-40.45,40.0,2.0
2022-11-03T14:23:37,2022-11-03T14:23:40,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.65,1.65,1,0.0,-40.0,40.0,3.0
2022-11-03T14:23:37,2022-11-03T14:23:40,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,82.7,84.15,1,1.45,-38.55,40.0,3.0
2022-11-03T14:23:40,2022-11-03T14:26:42,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,7.4,7.35,1,-0.05,-40.05,40.0,182.0
2022-11-03T14:23:40,2022-11-03T14:26:42,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,40.05,39.65,1,-0.4,-40.4,40.0,182.0
2022-11-03T14:26:42,2022-11-03T14:27:01,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.7,1.65,1,-0.05,-40.05,40.0,19.0
2022-11-03T14:26:42,2022-11-03T14:27:01,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,83.8,85.8,1,2.0,-38.0,40.0,19.0
2022-11-03T14:27:01,2022-11-03T14:27:02,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,6.8,6.85,1,0.05,-39.95,40.0,1.0
2022-11-03T14:27:01,2022-11-03T14:27:02,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,41.05,40.5,1,-0.55,-40.55,40.0,1.0
2022-11-03T14:27:02,2022-11-03T14:27:15,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.65,1.55,1,-0.1,-40.1,40.0,13.0
2022-11-03T14:27:02,2022-11-03T14:27:15,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,85.4,87.05,1,1.65,-38.35,40.0,13.0
2022-11-03T14:27:15,2022-11-03T14:27:16,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,6.45,6.65,1,0.2,-39.8,40.0,1.0
2022-11-03T14:27:15,2022-11-03T14:27:16,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,42.2,41.7,1,-0.5,-40.5,40.0,1.0
2022-11-03T14:27:16,2022-11-03T14:27:17,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.55,1.6,1,0.05,-39.95,40.0,1.0
2022-11-03T14:27:16,2022-11-03T14:27:17,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,86.5,86.6,1,0.1,-39.9,40.0,1.0
2022-11-03T14:27:17,2022-11-03T14:27:18,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,6.5,6.45,1,-0.05,-40.05,40.0,1.0
2022-11-03T14:27:17,2022-11-03T14:27:18,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,41.75,42.65,1,0.9,-39.1,40.0,1.0
2022-11-03T14:27:18,2022-11-03T14:28:59,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.55,1.45,1,-0.1,-40.1,40.0,101.0
2022-11-03T14:27:18,2022-11-03T14:28:59,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,87.45,85.7,1,-1.75,-41.75,40.0,101.0
2022-11-03T14:28:59,2022-11-03T14:29:06,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,6.4,6.5,1,0.1,-39.9,40.0,7.0
2022-11-03T14:28:59,2022-11-03T14:29:06,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,40.85,41.5,1,0.65,-39.35,40.0,7.0
2022-11-03T14:29:06,2022-11-03T14:29:07,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.5,1.5,1,0.0,-40.0,40.0,1.0
2022-11-03T14:29:06,2022-11-03T14:29:07,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,86.35,85.35,1,-1.0,-41.0,40.0,1.0
2022-11-03T14:29:07,2022-11-03T14:29:11,NIFTY22110318050CE,NIFTY,2022-11-03,18050,CE,6.7,7.05,1,0.35,-39.65,40.0,4.0
2022-11-03T14:29:07,2022-11-03T14:29:11,NIFTY22110318050PE,NIFTY,2022-11-03,18050,PE,40.75,39.45,1,-1.3,-41.3,40.0,4.0
2022-11-03T14:29:11,2022-11-03T15:00:16,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.5,3.9,1,2.4,-37.6,40.0,1865.0
2022-11-03T14:29:11,2022-11-03T15:00:16,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,83.85,33.9,1,-49.95,-89.95,40.0,1865.0
2022-11-03T15:00:16,2022-11-03T15:00:17,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.4,0.4,1,0.0,-40.0,40.0,1.0
2022-11-03T15:00:16,2022-11-03T15:00:17,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,82.35,84.6,1,2.25,-37.75,40.0,1.0
2022-11-03T15:00:17,2022-11-03T15:00:26,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,3.55,1.8,1,-1.75,-41.75,40.0,9.0
2022-11-03T15:00:17,2022-11-03T15:00:26,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.45,38.95,1,1.5,-38.5,40.0,9.0
2022-11-03T15:00:26,2022-11-03T15:00:27,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.35,0.35,1,0.0,-40.0,40.0,1.0
2022-11-03T15:00:26,2022-11-03T15:00:27,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.15,89.7,1,2.55,-37.45,40.0,1.0
2022-11-03T15:00:27,2022-11-03T15:01:17,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.8,1.8,1,0.0,-40.0,40.0,50.0
2022-11-03T15:00:27,2022-11-03T15:01:17,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,41.2,36.05,1,-5.15,-45.15,40.0,50.0
2022-11-03T15:01:17,2022-11-03T15:01:51,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.35,0.35,1,0.0,-40.0,40.0,34.0
2022-11-03T15:01:17,2022-11-03T15:01:51,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,84.5,86.85,1,2.35,-37.65,40.0,34.0
2022-11-03T15:01:51,2022-11-03T15:02:42,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.65,1.65,1,0.0,-40.0,40.0,51.0
2022-11-03T15:01:51,2022-11-03T15:02:42,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,38.1,35.75,1,-2.35,-42.35,40.0,51.0
2022-11-03T15:02:42,2022-11-03T15:02:43,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.25,0.25,1,0.0,-40.0,40.0,1.0
2022-11-03T15:02:42,2022-11-03T15:02:43,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,84.15,83.05,1,-1.1,-41.1,40.0,1.0
2022-11-03T15:02:43,2022-11-03T15:02:46,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.7,1.95,1,0.25,-39.75,40.0,3.0
2022-11-03T15:02:43,2022-11-03T15:02:46,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,34.85,33.55,1,-1.3,-41.3,40.0,3.0
2022-11-03T15:02:46,2022-11-03T15:02:56,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.3,0.3,1,0.0,-40.0,40.0,10.0
2022-11-03T15:02:46,2022-11-03T15:02:56,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,82.1,86.05,1,3.95,-36.05,40.0,10.0
2022-11-03T15:02:56,2022-11-03T15:02:57,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.65,1.7,1,0.05,-39.95,40.0,1.0
2022-11-03T15:02:56,2022-11-03T15:02:57,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.1,37.1,1,0.0,-40.0,40.0,1.0
2022-11-03T15:02:57,2022-11-03T15:02:59,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.3,0.3,1,0.0,-40.0,40.0,2.0
2022-11-03T15:02:57,2022-11-03T15:02:59,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.05,85.0,1,-1.05,-41.05,40.0,2.0
2022-11-03T15:02:59,2022-11-03T15:03:00,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.7,1.6,1,-0.1,-40.1,40.0,1.0
2022-11-03T15:02:59,2022-11-03T15:03:00,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,36.25,36.25,1,0.0,-40.0,40.0,1.0
2022-11-03T15:03:00,2022-11-03T15:03:05,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.3,0.3,1,0.0,-40.0,40.0,5.0
2022-11-03T15:03:00,2022-11-03T15:03:05,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,84.95,86.4,1,1.45,-38.55,40.0,5.0
2022-11-03T15:03:05,2022-11-03T15:03:08,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.55,1.6,1,0.05,-39.95,40.0,3.0
2022-11-03T15:03:05,2022-11-03T15:03:08,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.5,36.55,1,-0.95,-40.95,40.0,3.0
2022-11-03T15:03:08,2022-11-03T15:03:14,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.3,0.25,1,-0.05,-40.05,40.0,6.0
2022-11-03T15:03:08,2022-11-03T15:03:14,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,85.0,85.75,1,0.75,-39.25,40.0,6.0
2022-11-03T15:03:14,2022-11-03T15:03:18,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.5,1.3,1,-0.2,-40.2,40.0,4.0
2022-11-03T15:03:14,2022-11-03T15:03:18,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.0,38.9,1,1.9,-38.1,40.0,4.0
2022-11-03T15:03:18,2022-11-03T15:03:19,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.3,0.25,1,-0.05,-40.05,40.0,1.0
2022-11-03T15:03:18,2022-11-03T15:03:19,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.95,86.7,1,-1.25,-41.25,40.0,1.0
2022-11-03T15:03:19,2022-11-03T15:09:19,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,1.3,0.3,1,-1.0,-41.0,40.0,360.0
2022-11-03T15:03:19,2022-11-03T15:09:19,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,38.0,35.75,1,-2.25,-42.25,40.0,360.0
2022-11-03T15:09:19,2022-11-03T15:09:21,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.15,0.2,1,0.05,-39.95,40.0,2.0
2022-11-03T15:09:19,2022-11-03T15:09:21,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,85.25,86.65,1,1.4,-38.6,40.0,2.0
2022-11-03T15:09:21,2022-11-03T15:09:22,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.35,0.3,1,-0.05,-40.05,40.0,1.0
2022-11-03T15:09:21,2022-11-03T15:09:22,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.0,36.5,1,-0.5,-40.5,40.0,1.0
2022-11-03T15:09:22,2022-11-03T15:09:23,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.15,0.15,1,0.0,-40.0,40.0,1.0
2022-11-03T15:09:22,2022-11-03T15:09:23,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.5,86.3,1,-0.2,-40.2,40.0,1.0
2022-11-03T15:09:23,2022-11-03T15:09:56,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.35,0.35,1,0.0,-40.0,40.0,33.0
2022-11-03T15:09:23,2022-11-03T15:09:56,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,36.25,35.4,1,-0.85,-40.85,40.0,33.0
2022-11-03T15:09:56,2022-11-03T15:10:00,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.15,1,0.05,-39.95,40.0,4.0
2022-11-03T15:09:56,2022-11-03T15:10:00,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,85.25,83.95,1,-1.3,-41.3,40.0,4.0
2022-11-03T15:10:00,2022-11-03T15:10:01,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.35,0.3,1,-0.05,-40.05,40.0,1.0
2022-11-03T15:10:00,2022-11-03T15:10:01,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,34.15,35.55,1,1.4,-38.6,40.0,1.0
2022-11-03T15:10:01,2022-11-03T15:10:04,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.1,1,0.0,-40.0,40.0,3.0
2022-11-03T15:10:01,2022-11-03T15:10:04,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,85.2,87.5,1,2.3,-37.7,40.0,3.0
2022-11-03T15:10:04,2022-11-03T15:10:11,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.35,0.35,1,0.0,-40.0,40.0,7.0
2022-11-03T15:10:04,2022-11-03T15:10:11,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.9,36.5,1,-1.4,-41.4,40.0,7.0
2022-11-03T15:10:11,2022-11-03T15:10:17,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.15,0.1,1,-0.05,-40.05,40.0,6.0
2022-11-03T15:10:11,2022-11-03T15:10:17,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.2,86.55,1,0.35,-39.65,40.0,6.0
2022-11-03T15:10:17,2022-11-03T15:10:20,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.35,0.35,1,0.0,-40.0,40.0,3.0
2022-11-03T15:10:17,2022-11-03T15:10:20,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,36.9,36.4,1,-0.5,-40.5,40.0,3.0
2022-11-03T15:10:20,2022-11-03T15:10:36,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.15,0.15,1,0.0,-40.0,40.0,16.0
2022-11-03T15:10:20,2022-11-03T15:10:36,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.4,86.3,1,-0.1,-40.1,40.0,16.0
2022-11-03T15:10:36,2022-11-03T15:10:38,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.35,0.35,1,0.0,-40.0,40.0,2.0
2022-11-03T15:10:36,2022-11-03T15:10:38,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,36.45,37.6,1,1.15,-38.85,40.0,2.0
2022-11-03T15:10:38,2022-11-03T15:10:42,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.1,1,0.0,-40.0,40.0,4.0
2022-11-03T15:10:38,2022-11-03T15:10:42,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.0,86.75,1,-0.25,-40.25,40.0,4.0
2022-11-03T15:10:42,2022-11-03T15:10:43,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.25,0.3,1,0.05,-39.95,40.0,1.0
2022-11-03T15:10:42,2022-11-03T15:10:43,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,36.6,37.0,1,0.4,-39.6,40.0,1.0
2022-11-03T15:10:43,2022-11-03T15:10:50,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.15,1,0.05,-39.95,40.0,7.0
2022-11-03T15:10:43,2022-11-03T15:10:50,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.0,87.7,1,0.7,-39.3,40.0,7.0
2022-11-03T15:10:50,2022-11-03T15:11:04,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.25,0.25,1,0.0,-40.0,40.0,14.0
2022-11-03T15:10:50,2022-11-03T15:11:04,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.9,37.0,1,-0.9,-40.9,40.0,14.0
2022-11-03T15:11:04,2022-11-03T15:11:42,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.15,0.1,1,-0.05,-40.05,40.0,38.0
2022-11-03T15:11:04,2022-11-03T15:11:42,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.6,87.25,1,0.65,-39.35,40.0,38.0
2022-11-03T15:11:42,2022-11-03T15:11:43,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.2,0.2,1,0.0,-40.0,40.0,1.0
2022-11-03T15:11:42,2022-11-03T15:11:43,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.35,37.7,1,0.35,-39.65,40.0,1.0
2022-11-03T15:11:43,2022-11-03T15:11:45,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.1,1,0.0,-40.0,40.0,2.0
2022-11-03T15:11:43,2022-11-03T15:11:45,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.8,87.4,1,-0.4,-40.4,40.0,2.0
2022-11-03T15:11:45,2022-11-03T15:11:50,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.2,0.2,1,0.0,-40.0,40.0,5.0
2022-11-03T15:11:45,2022-11-03T15:11:50,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.6,36.45,1,-1.15,-41.15,40.0,5.0
2022-11-03T15:11:50,2022-11-03T15:11:54,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.1,1,0.0,-40.0,40.0,4.0
2022-11-03T15:11:50,2022-11-03T15:11:54,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.35,87.0,1,0.65,-39.35,40.0,4.0
2022-11-03T15:11:54,2022-11-03T15:12:01,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.2,0.25,1,0.05,-39.95,40.0,7.0
2022-11-03T15:11:54,2022-11-03T15:12:01,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.2,36.8,1,-0.4,-40.4,40.0,7.0
2022-11-03T15:12:01,2022-11-03T15:12:03,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.15,1,0.05,-39.95,40.0,2.0
2022-11-03T15:12:01,2022-11-03T15:12:03,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,86.3,87.05,1,0.75,-39.25,40.0,2.0
2022-11-03T15:12:03,2022-11-03T15:12:19,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.25,0.2,1,-0.05,-40.05,40.0,16.0
2022-11-03T15:12:03,2022-11-03T15:12:19,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.25,36.85,1,-0.4,-40.4,40.0,16.0
2022-11-03T15:12:19,2022-11-03T15:12:20,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.1,1,0.0,-40.0,40.0,1.0
2022-11-03T15:12:19,2022-11-03T15:12:20,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.0,86.85,1,-0.15,-40.15,40.0,1.0
2022-11-03T15:12:20,2022-11-03T15:12:21,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.2,0.15,1,-0.05,-40.05,40.0,1.0
2022-11-03T15:12:20,2022-11-03T15:12:21,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.0,37.3,1,0.3,-39.7,40.0,1.0
2022-11-03T15:12:21,2022-11-03T15:12:25,NIFTY22110318150CE,NIFTY,2022-11-03,18150,CE,0.1,0.15,1,0.05,-39.95,40.0,4.0
2022-11-03T15:12:21,2022-11-03T15:12:25,NIFTY22110318150PE,NIFTY,2022-11-03,18150,PE,87.1,87.75,1,0.65,-39.35,40.0,4.0
2022-11-03T15:12:25,2022-11-03T15:30:00,NIFTY22110318100CE,NIFTY,2022-11-03,18100,CE,0.2,0.05,1,-0.15,-40.15,40.0,1055.0
2022-11-03T15:12:25,2022-11-03T15:30:00,NIFTY22110318100PE,NIFTY,2022-11-03,18100,PE,37.65,47.25,1,9.6,-30.4,40.0,1055.0
2022-11-03T09:15:00,2022-11-03T09:15:07,BANKNIFTY22110341000CE,BANKNIFTY,2022-11-03,41000,CE,175.0,137.65,1,-37.35,-77.35,40.0,7.0
2022-11-03T09:15:00,2022-11-03T09:15:07,BANKNIFTY22110341000PE,BANKNIFTY,2022-11-03,41000,PE,247.0,203.65,1,-43.35,-83.35,40.0,7.0
2022-11-03T09:15:07,2022-11-03T09:17:12,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,106.6,118.95,1,12.35,-27.65,40.0,125.0
2022-11-03T09:15:07,2022-11-03T09:17:12,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,260.45,216.65,1,-43.8,-83.8,40.0,125.0
2022-11-03T09:17:12,2022-11-03T09:17:13,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,82.6,82.8,1,0.2,-39.8,40.0,1.0
2022-11-03T09:17:12,2022-11-03T09:17:13,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,279.5,281.15,1,1.65,-38.35,40.0,1.0
2022-11-03T09:17:13,2022-11-03T09:18:27,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,118.95,120.4,1,1.45,-38.55,40.0,74.0
2022-11-03T09:17:13,2022-11-03T09:18:27,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,214.55,208.7,1,-5.85,-45.85,40.0,74.0
2022-11-03T09:18:27,2022-11-03T09:20:42,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,83.45,86.65,1,3.2,-36.8,40.0,135.0
2022-11-03T09:18:27,2022-11-03T09:20:42,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,272.6,271.15,1,-1.45,-41.45,40.0,135.0
2022-11-03T09:20:42,2022-11-03T09:21:12,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,121.55,121.35,1,-0.2,-40.2,40.0,30.0
2022-11-03T09:20:42,2022-11-03T09:21:12,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,210.35,208.75,1,-1.6,-41.6,40.0,30.0
2022-11-03T09:21:12,2022-11-03T09:21:14,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,84.95,84.65,1,-0.3,-40.3,40.0,2.0
2022-11-03T09:21:12,2022-11-03T09:21:14,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,275.0,274.2,1,-0.8,-40.8,40.0,2.0
2022-11-03T09:21:14,2022-11-03T09:21:21,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,119.55,123.85,1,4.3,-35.7,40.0,7.0
2022-11-03T09:21:14,2022-11-03T09:21:21,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,209.65,206.6,1,-3.05,-43.05,40.0,7.0
2022-11-03T09:21:21,2022-11-03T09:21:22,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,86.15,86.15,1,0.0,-40.0,40.0,1.0
2022-11-03T09:21:21,2022-11-03T09:21:22,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,270.0,273.8,1,3.8,-36.2,40.0,1.0
2022-11-03T09:21:22,2022-11-03T09:21:24,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,120.6,124.9,1,4.3,-35.7,40.0,2.0
2022-11-03T09:21:22,2022-11-03T09:21:24,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,208.8,207.05,1,-1.75,-41.75,40.0,2.0
2022-11-03T09:21:24,2022-11-03T09:23:21,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,85.75,81.4,1,-4.35,-44.35,40.0,117.0
2022-11-03T09:21:24,2022-11-03T09:23:21,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,271.0,275.0,1,4.0,-36.0,40.0,117.0
2022-11-03T09:23:21,2022-11-03T09:23:23,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,115.5,116.0,1,0.5,-39.5,40.0,2.0
2022-11-03T09:23:21,2022-11-03T09:23:23,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,207.4,207.25,1,-0.15,-40.15,40.0,2.0
2022-11-03T09:23:23,2022-11-03T09:23:26,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,81.9,79.6,1,-2.3,-42.3,40.0,3.0
2022-11-03T09:23:23,2022-11-03T09:23:26,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,272.85,276.7,1,3.85,-36.15,40.0,3.0
2022-11-03T09:23:26,2022-11-03T09:23:33,BANKNIFTY22110341100CE,BANKNIFTY,2022-11-03,41100,CE,112.8,116.3,1,3.5,-36.5,40.0,7.0
2022-11-03T09:23:26,2022-11-03T09:23:33,BANKNIFTY22110341100PE,BANKNIFTY,2022-11-03,41100,PE,211.45,206.2,1,-5.25,-45.25,40.0,7.0
2022-11-03T09:23:33,2022-11-03T09:30:19,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,81.5,112.85,1,31.35,-8.65,40.0,406.0
2022-11-03T09:23:33,2022-11-03T09:30:19,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,273.05,207.6,1,-65.45,-105.45,40.0,406.0
2022-11-03T09:30:19,2022-11-03T09:30:20,BANKNIFTY22110341300CE,BANKNIFTY,2022-11-03,41300,CE,78.35,78.8,1,0.45,-39.55,40.0,1.0
2022-11-03T09:30:19,2022-11-03T09:30:20,BANKNIFTY22110341300PE,BANKNIFTY,2022-11-03,41300,PE,272.7,272.2,1,-0.5,-40.5,40.0,1.0
2022-11-03T09:30:20,2022-11-03T09:30:22,BANKNIFTY22110341200CE,BANKNIFTY,2022-11-03,41200,CE,112.85,114.7,1,1.85,-38.15,40.0,2.0
2022-11-03T09:30:20,2022-11-03T09:30:22,BANKNIFTY22110341200PE,BANKNIFTY,2022-11-03,41200,PE,208.55,206.5,1,-2.05,-42.05,40.0,2.0
2022-11-03T09:30:22,2022-11-03T09:31:55,BANKNIFTY22110341300CE,BANKNIFTY,2022-11-03,41300,CE,79.45,134.75,1,55.3,15.3,40.0,93.0
2022-11-03T09:30:22,2022-11-03T09:31:55,BANKNIFTY22110341300PE,BANKNIFTY,2022-11-03,41300,PE,271.25,213.85,1,-57.4,-97.4,40.0,93.0
2022-11-03T09:31:55,2022-11-03T09:32:34,BANKNIFTY22110341400CE,BANKNIFTY,2022-11-03,41400,CE,95.75,99.6,1,3.85,-36.15,40.0,39.0
2022-11-03T09:31:55,2022-11-03T09:32:34,BANKNIFTY22110341400PE,BANKNIFTY,2022-11-03,41400,PE,275.9,284.7,1,8.8,-31.2,40.0,39.0
